City,Pharmacy_Name,Address,Phone_Number,Website,Email,Opening_Hours,Flu_Vaccines_Offered,COVID-19_Vaccines_Offered,latitude,longitude
Monaghan,Dolan's Pharmacy,"90 Glaslough Street, Roosky, Monaghan, H18 PP97",047 817 41,https://www.google.ie/maps/search/H18%20PP97,gldolan90@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,54.249211,-6.968576
Monaghan,Hickey's Pharmacy Clones,"Ulster Medical Hall, The Diamond Crossmoyle, Clones, Monaghan, H23KC86",047 510 32,https://www.google.ie/maps/search/H23KC86,hickeyspharmacyclones@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,54.1793865,-7.232885
Monaghan,McDaid's Pharmacy,"Fermanagh Street, Clones, Monaghan, H23 F902",047 510 94,https://www.google.ie/maps/search/H23%20F902,NA,NA,NA,COVID-19 vaccines being offered:; 12 years and over,54.1803877,-7.2332092
Monaghan,McGuires Pharmacy,"Unit 7 Market Square Shopping Centre, Carrickmacross, Monaghan, A81 DK00",042 969 0690,https://www.google.ie/maps/search/A81%20DK00,mcguirespharmacy@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.9776187,-6.7202614999999994
Monaghan,McSorley Pharmacy,"21 Main Street, Emyvalewn, Monaghan, H18 DY22",047 877 73,https://www.google.ie/maps/search/H18%20DY22,NA,NA,Flu vaccine being offered:; Flu vaccine for at risk groups,NA,54.3408994,-6.959178
Monaghan,Ronaghans Pharmacy Ltd,"5 The Diamond, Monaghan Town, Monaghan, H18XC60",047 813 86,https://www.google.ie/maps/search/H18XC60,info@ronaghans.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,54.2483158,-6.9686469
Monaghan,Scotstown Pharmacy,"Main Street, Carrowhatta, Scotstown, Monaghan, H18 Y793",047 798 89,https://www.google.ie/maps/search/H18%20Y793,scotstownpharmacy1@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,54.2773689,-7.066331399999999
Monaghan,Wards Life Pharmacy,"5 Market Street, Monaghan Town, Monaghan, H18 HX48",047 820 85,https://www.google.ie/maps/search/H18%20HX48,wardschemist5marketstreet@outlook.com,NA,NA,COVID-19 vaccines being offered:; 12 years and over,54.2475562,-6.9732973
Offaly,Banagher Totalhealth Pharmacy,"Upper Main Street, Banagher, Offaly",057 915 2022,http://www.banagherpharmacy.ie/,banagher@totalhealth.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,53.1853263,-7.9798047
Offaly,Boots Tullamore,"No.1 Church street, Tullamore, Offaly, R35 XF40",057 932 7883,https://www.google.ie/maps/search/R35%20XF40,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.2752929,-7.4924664
Offaly,CGH Allcare Pharmacy,"Unit 1/2 Banagher Town Centre, Banagher, Offaly, R42 A308",057 915 1608,https://www.google.ie/maps/search/R42%20A308,CGH@allcarepharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.1853839,-7.987106400000001
Offaly,Clonminch Pharmacy,"Clonminch Road, Tullamore, Offaly, R35DX90",057 932 4822,https://www.google.ie/maps/search/R35DX90,clonminch@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.262495,-7.4850728
Offaly,Ferbane Totalhealth Pharmacy,"Athlone Road, Ferbane, Offaly, R42 Y671",090 645 3888,https://www.google.ie/maps/search/R42%20Y671,ferbane@totalhealth.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,53.2786189,-7.8247683
Offaly,Haven Pharmacy Butlers,"Main Street, Birr, Offaly, R42 NY24",057 912 0189,https://www.google.ie/maps/search/R42%20NY24,havenpharmacybutlers@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.0950089,-7.9117941
Offaly,Haven Pharmacy Faheys,"Patrick Street, Tullamore, Offaly, R35 E9R0",057 932 1540,https://www.google.ie/maps/search/R35%20E9R0,faheys.tullamore@havenpharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.2757228,-7.4941464
Offaly,Justin Daly Pharmacy,"The Medical Hall, Main Street, Ferbane, Offaly, R42 YD77",090 645 4321,https://www.google.ie/maps/search/R42%20YD77,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.2718936,-7.827759599999999
Offaly,Mulholland's Pharmacy Limited,"O'Connell Street, Townparks, Birr, Offaly, R42 FH39",057 912 0063,https://www.google.ie/maps/search/R42%20FH39,NA,NA,NA,COVID-19 vaccines being offered:; 12 years and over,53.095563,-7.9112376
Offaly,Peter Fox Pharmacy,"O'Connell Street, Birr, Offaly, R42TW93",057 912 0166,https://www.google.ie/maps/search/R42TW93,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,53.095563,-7.9112376
Offaly,Pettit's Allcare Pharmacy,"The Square, Clara, Offaly, R35 C9W2",057 933 1139,https://www.google.ie/maps/search/R35%20C9W2,pettits@allcarepharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.34369719999999,-7.6137099
Offaly,Quinn's Pharmacy,"Beech Unit, Granary Court, Edenderry, Offaly, R45W104",046 977 3005,https://www.google.ie/maps/search/R45W104,quinnsedenderry@gmail.com,NA,NA,COVID-19 vaccines being offered:; 12 years and over,53.3424888,-7.0516057
Offaly,Quirkes Medical Hall,"High Street, Tullamore, Offaly, R35 H1F3",057 932 1128,https://www.google.ie/maps/search/R35%20H1F3,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.2729844,-7.4938059
Offaly,Rose Finlay Total Health Pharmacy,"Main Street, Tullamore, Offaly, R35 X2X9",057 936 0324,https://www.google.ie/maps/search/R35%20X2X9,rosefinlay@totalhealth.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.2739143,-7.4980313
Offaly,Ryan's Pharmacy Rhode,"Main Street, Rhode, Offaly, R35 TN12",046 973 7744,https://www.google.ie/maps/search/R35%20TN12,alison@ryanspharmacy.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,53.3491478,-7.1990763
Offaly,Stratus Healthcare Pharmacy Tullamore,"Church View, Tullamore, Offaly, R35 K1W4",057 932 5543,https://www.google.ie/maps/search/R35%20K1W4,support@stratuspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.2718793,-7.4782424
Offaly,Tully's Life Pharmacy Tullamore,"5 Harbour Street, Tullamore, Offaly, R35 AE75",057 932 3555,https://www.google.ie/maps/search/R35%20AE75,tullyslifepharmacy@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.2761457,-7.4913668
Roscommon,Boots Roscommon,"9 Main Street, Roscommon Town, Roscommon, F42 VR44",090 666 5607,https://www.google.ie/maps/search/F42%20VR44,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.6303464,-8.189867699999999
Roscommon,Boyle Totalhealth Pharmacy,"Supervalu Shopping Centre, Elphin Street, Boyle, Roscommon, F52WV72",071 966 4321,https://www.google.ie/maps/search/F52WV72,boylepharmacy@totalhealth.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.96885,-8.3041526
Roscommon,Cunninghams Pharmacy,"Block C River Village, Monksland, Athlone, Roscommon, N37 N8P5",090 649 0242,https://www.google.ie/maps/search/N37%20N8P5,monksland@cunninghamspharmacy.com,NA,NA,COVID-19 vaccines being offered:; 12 years and over,53.4222679,-8.0012552
Roscommon,Johnstons Pharmacy Castlerea,"Barrack Street, Castlerea, Roscommon, F45CP20",094 962 0803,https://www.google.ie/maps/search/F45CP20,castlerea@johnstonspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.7667597,-8.4852567
Roscommon,Kearneys Chemist,"Main Street, The Square, Castlerea, Roscommon, F45 E528",094 962 0055,https://www.google.ie/maps/search/F45%20E528,info@kearneyschemist.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.7675269,-8.4892802
Roscommon,McGuinness Totalhealth Pharmacy,"Main Street, Ballypheasan, Roscommon, F42 NW01",090 662 6193,https://www.google.ie/maps/search/F42%20NW01,mcguinness@totalhealth.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,53.6301876,-8.1900243
Roscommon,Molloy's Lifestyle Pharmacy and Healthstore,"The Harrison Centre, The Square, Cloonbrackna, Roscommon, F42 H002",090 663 7602,https://www.google.ie/maps/search/F42%20H002,info@molloyspharmacy.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.6311888,-8.1894742
Roscommon,Tullys Totalhealth Pharmacy Castlerea,"Main Street, Castlerea, Roscommon, F45 K6F7",094 962 0009,https://www.google.ie/maps/search/F45%20K6F7,tullys.castlerea@totalhealth.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.7675269,-8.4892802
Sligo,Ballisodare Pharmacy,"Unit 52 Ballisodare Town Centre, Ballisodare Shopping Centre, Ballysadare, Sligo, F91 TH1Y",071 913 3033,https://www.google.ie/maps/search/F91%20TH1Y,ballisodarepharmacy@hotmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,54.20879420000001,-8.506437199999999
Sligo,Ballymote Pharmacy,"Lord Edward Street, Ballymote, Sligo, F56 XE26",071 918 3320,https://www.google.ie/maps/search/F56%20XE26,ballymotepharmacy@gmail.com,NA,NA,COVID-19 vaccines being offered:; 12 years and over,54.2716825,-8.4809766
Sligo,Barry's Pharmacy Tubbercurry,"Main Street, Tubbercurry, Sligo, F91 CKV7",071 918 5021,https://www.google.ie/maps/search/F91%20CKV7,info@barryspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,54.0534325,-8.7305488
Sligo,Boots Sligo,"Units 10 & 11 Johnston Court Shopping Centre, Sligo Town, Sligo, F91 K319",071 914 9582,https://www.google.ie/maps/search/F91%20K319,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,54.2706891,-8.4770928
Sligo,Burke's Life Pharmacy Sligo Town,"Wine Street, Sligo Town, Sligo, F91 X718",071 914 2313,https://www.google.ie/maps/search/F91%20X718,burkespharmacy@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,54.2722936,-8.4780465
Sligo,Cara Allcare Pharmacy,"Wine Street, Sligo Town, Sligo, F91 TN8C",071 914 2795,https://www.google.ie/maps/search/F91%20TN8C,sligo@carapharmacy.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,54.2722936,-8.4780465
Sligo,Cara Pharmacy Wine Street,"Wine Street, Abbeyquarter North, Sligo Town, Sligo, F91 TN8C",071 914 2795,https://www.google.ie/maps/search/F91%20TN8C,CaraWineSt@allcarepharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,54.2722936,-8.4780465
Sligo,Currids Totalhealth Pharmacy,"Lord Edward Street, Ballymote, Sligo, F56 XE26",071 919 7084,https://www.google.ie/maps/search/F56%20XE26,currids@totalhealth.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,54.2716825,-8.4809766
Sligo,Gurteen Pharmacy,"Main Street, Gurteen, Sligo, F56 FC98",071 918 2940,https://www.google.ie/maps/search/F56%20FC98,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,53.9940436,-8.5175171
Sligo,Healthwise Sligo,"Unit 1 Milligan Place, Connaughton Road, Sligo Town, Sligo, F91 NH64",071 913 8016,https://www.google.ie/maps/search/F91%20NH64,sligo@healthwisepharmacies.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,54.2736919,-8.4700344
Sligo,Higgins Pharmacy Market Cross,"36 Market Street, Sligo Town, Sligo, F91 WFK8",071 914 2396,https://www.google.ie/maps/search/F91%20WFK8,marketcross@higginspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,54.2703807,-8.4738876
Sligo,Higgins Pharmacy Teeling Street,"Teeling Street, Sligo Town, Sligo, F91 TK75",071 914 2276,https://www.google.ie/maps/search/F91%20TK75,teeling@higginspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,54.2700157,-8.4716521
Sligo,Lannon Late Night Pharmacy,"Cannings Spar, Pearse Road, Sligo Town, Sligo, F91 K0DH",071 917 1333,https://www.google.ie/maps/search/F91%20K0DH,lannonpharmacy@hotmail.com,NA,Flu vaccine being offered:; Flu vaccine for at risk groups,NA,54.2549696,-8.4720532
Sligo,Lloyd's Pharmacy Collooney,"Main Street, Collooney, Sligo, F91 XDH0",071 916 7117,https://www.google.ie/maps/search/F91%20XDH0,store8106@lloydspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,54.1854133,-8.491508
Sligo,Lloyd's Pharmacy Toher,"O'Connell Street, Toher, Sligo, F91 AH28",071 914 2896,https://www.google.ie/maps/search/F91%20AH28,store8105@lloydspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,54.2713321,-8.4753144
Sligo,Markievicz Pharmacy,"Holborn Hill, Rathquarter, Sligo Town, Sligo, F91 NV96",071 914 3702,https://www.google.ie/maps/search/F91%20NV96,pharmacy@markievicz.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,54.2761241,-8.4723454
Sligo,Nicholsons Pharmacy,"2 Stephen Street, Sligo Town, Sligo, F91 R584",071 914 1278,https://www.google.ie/maps/search/F91%20R584,info@nicholsonspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,54.27250410000001,-8.472574
Sligo,Riverstown Totalhealth Pharmacy,"Ardkeeran, Riverstown, Sligo, F52 TY48",071 916 5865,https://www.google.ie/maps/search/F52%20TY48,riverstown@totalhealth.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,54.12976099999999,-8.3973249
Sligo,Strandhill Life Pharmacy,"Buenos Aires Drive, Strandhill, Sligo, F91 VP97",071 912 8031,https://www.google.ie/maps/search/F91%20VP97,burkespharmacy@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,54.2687629,-8.5993021
Sligo,T Casey Pharmacy,"Teeling Street, Rathnakelliga, Ballymote, Sligo, F56 DN76",071 918 3370,https://www.google.ie/maps/search/F56%20DN76,caseyspharmacy@eircom.net,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,54.0900561,-8.5160638
Tipperary,Anna Kelly Chemist,"O'Connors Shopping Centre, Martyrs Road, Nenagh, Tipperary, E45 K389",067 342 44,https://www.google.ie/maps/search/E45%20K389,akellypharmacy@eircom.net,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.8626914,-8.1937401
Tipperary,Boots Clonmel,"5-6 Gladstone Street, Clonmel, Tipperary, E91 YE38",052 618 3170,https://www.google.ie/maps/search/E91%20YE38,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.3533371,-7.701967499999999
Tipperary,Cloughjordan Totalhealth Pharmacy,"Main Street, Cloughjordan, Tipperary",0505 425 11,http://www.cloughjordanpharmacy.ie/,info@cloughjordanpharmacy.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.9431001,-8.0400975
Tipperary,Coffey's Allcare Pharmacy,"Castle Street, Roscrea, Tipperary, E53 TY20",0505 216 52,https://www.google.ie/maps/search/E53%20TY20,coffeys@allcarepharmacy.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.9551484,-7.7982801
Tipperary,Collins Pharmacy Ballina,"Main Street, Ballina, Tipperary, V94 WR60",061 375 505,https://www.google.ie/maps/search/V94%20WR60,collinspharmacyballina@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.8068827,-8.4419528
Tipperary,Costigan's Pharmacy,"4 Kyle Court, Blind Street, Tipperary Town, Tipperary, E34 KX09",062 315 30,https://www.google.ie/maps/search/E34%20KX09,pharmacy@kylecourtpharmacy.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.4748539,-8.1584272
Tipperary,Crosses Pharmacy,"58 Main Street, Tipperary Town, Tipperary, E34 WD32",062 511 50,https://www.google.ie/maps/search/E34%20WD32,crossespharmacy@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.4738183,-8.161703000000001
Tipperary,Dalton's Pharmacy,"Barrack Street, Fethard, Tipperary, E91 D260",052 613 0001,https://www.google.ie/maps/search/E91%20D260,daltonspharmacy@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.4673839,-7.6925732
Tipperary,Grogan's Pharmacy & Opticans,"Main Street, Ballina, Killaloe, Clare, V94 VX28",061 622 627,https://www.google.ie/maps/search/V94%20VX28,groganspharmopt@eircom.net,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.8097584,-8.4370829
Tipperary,Guerin's Pharmacy,"7 Mitchell Street, Nenagh, Tipperary, E45 YK09",067 314 47,https://www.google.ie/maps/search/E45%20YK09,guerinspharmacy@gmail.com,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.8632153,-8.199877899999999
Tipperary,Haven Pharmacy Lannens,"10 New Street, Carrick on Suir, Tipperary, E32 P663",051 640 060,https://www.google.ie/maps/search/E32%20P663,lannens.carrickonsuir@havenpharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.3470316,-7.409633299999999
Tipperary,Hylands CarePlus Pharmacy,"Main Street, Templemore, Tipperary, E41 T3K5",0504 357 81,https://www.google.ie/maps/search/E41%20T3K5,hylandspharmacy@careplus.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.7969677,-7.8334176
Tipperary,Kirby's Pharmacy,"3 Main Street, Tipperary Town, Tipperary, E34 YT38",062 511 42,https://www.google.ie/maps/search/E34%20YT38,admin@kirbyspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.473684,-8.1605999
Tipperary,Lloyd's Pharmacy Oakville,"Oakville Shopping Centre, Tipperary Town, Tipperary, E91 N159",052 612 1851,https://www.google.ie/maps/search/E91%20N159,store8020@lloydspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,52.3570468,-7.7020244
Tipperary,Mahers Pharmacy,"7 O'Connell Street, Clonmel, Tipperary, E91 CR26",052 612 1205,https://www.google.ie/maps/search/E91%20CR26,info@maherspharmacy.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,52.352723,-7.7021443
Tipperary,Mari Mina Pharmacy Cahir,"The Square, Cahir, Tipperary, E21 ND78",052 744 1744,https://www.google.ie/maps/search/E21%20ND78,cahir@marimina.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.3746542,-7.9241045
Tipperary,McCabes Pharmacy Thurles,"Kickham Street, Thurles, Tipperary, E41 V067",050 421 473,https://www.google.ie/maps/search/E41%20V067,thurles@mccabespharmacy.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,52.6797515,-7.802682
Tipperary,McCauley Health & Beauty Pharmacy Clonmel,"Unit 1 Davis Road Shopping Centre, Davis Road, Clonmel, Tipperary, E91 D4C2",052 613 9630,https://www.google.ie/maps/search/E91%20D4C2,davisroad@smcc.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.3555249,-7.6853167
Tipperary,McCauley Health and Beauty Pharmacy Carrick on Suir,"39-40 Kickham Street, Carrick-on-Suir, Tipperary, E32 DE78",051 601 130,https://www.google.ie/maps/search/E32%20DE78,carrick.dispensary@smcc.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.3472355,-7.4144386
Tipperary,McCauley Health and Beauty Pharmacy Poppyfields,"Unit 11, Poppyfields Retail Park, Clonmel, Tipperary, E91 K7K5",052 618 4060,https://www.google.ie/maps/search/E91%20K7K5,poppyfields@smcc.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.3558471,-7.735926699999999
Tipperary,McCauley Health and Beauty Pharmacy Showgrounds,"Unit 18, Showgrounds Shopping Centre, Clonmel, Tipperary, E91 XT98",052 613 9630,https://www.google.ie/maps/search/E91%20XT98,showgrounds@smcc.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.3550493,-7.6917322
Tipperary,Morrisons Pharmacy,"Church Street, Cahir, Tipperary, E21 N504",052 744 1241,https://www.google.ie/maps/search/E21%20N504,niall@morrisons-pharmacy.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.3766022,-7.9240671
Tipperary,Murphy's Pharmacy Templemore,"Main Street, Kiltillane, Templemore, Tipperary, E41 H6C1",0504 318 10,https://www.google.ie/maps/search/E41%20H6C1,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,52.7969677,-7.8334176
Tipperary,O'Dwyer's Pharmacy,"9 Cashel Town Centre Shopping Centre, Cahir Road, Cashel, Tipperary, E25 PK53",062 654 00,https://www.google.ie/maps/search/E25%20PK53,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,52.5062502,-7.8910529
Tipperary,O'Gormans Pharmacy,"52 Gladstone Street, Oldbridge, Clonmel, Tipperary",052 612 1428,https://www.lifepharmacy.ie/,lifepharmacyclonmel@gmail.com,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.353338,-7.7014759
Tipperary,O'Reilly Pharmacy,"18 Gladstone Street, Oldbridge, Clonmel, Tipperary, E91 WK53",052 612 1656,https://www.google.ie/maps/search/E91%20WK53,oreillys@totalhealth.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.3542132,-7.702323
Tipperary,O'Sullivans Pharmacy Fethard,"Main Street, Fethard, Tipperary, E91 F8H4",052 613 2111,https://www.google.ie/maps/search/E91%20F8H4,info@jfosullivan.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.4660649,-7.6964133
Tipperary,Pure Discount Pharmacy,"Unit 2 Tipperary Town Shopping Centre, Limerick Rd, Tipperary, Tipperary, E34 W599",062 515 96,https://www.google.ie/maps/search/E34%20W599,purepharmacytipp@gmail.com,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.4784513,-8.1772984
Tipperary,Quirke's Pharmacy,"53 O'Connell Street, Clonmel, Tipperary, E91 HN15",052 612 1297,https://www.google.ie/maps/search/E91%20HN15,info@quirkespharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,52.3525792,-7.704849200000001
Tipperary,Roscrea Pharmacy,"Unit 4 Roscrea Centre, Castle Street, Roscrea, Tipperary, E53 XK24",0505 227 18,https://www.google.ie/maps/search/E53%20XK24,roscreapharmacy@eircom.net,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.9551484,-7.7982801
Tipperary,Slattery's Pharmacy,"Friar Street, Nenagh, Tipperary, E45 WY02",067 345 27,https://www.google.ie/maps/search/E45%20WY02,slatteryspharmacy@gmail.com,NA,NA,COVID-19 vaccines being offered:; 12 years and over,52.8633487,-8.1972548
Tipperary,Thurles Pharmacy,"Thurles Shopping Centre, Slievenamon Road, Thurles, Tipperary, E41 NX75",050 424 586,https://www.google.ie/maps/search/E41%20NX75,thurlespharmacy@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,52.67510679999999,-7.811545400000001
